Timestamp,EC,EC_normal,EC_lower,EC_upper,EC_bias_up,EC_bias_low,EC_drift_up,EC_drift_low,EC_precision,EC_stuck,EC_spike,test_normal,test_bias_up,test_bias_low,test_drift_up,test_drift_low,test_precision,test_stuck,test_spike,serial_normal,serial_bias_up,serial_bias_low,serial_drift_up,serial_drift_low,serial_precision,serial_stuck,serial_spike,EC(t-1),EC(t-2),EC(t-3)
9/3/2023 18:38,2.471535948,2.471535948,2.397389869,2.545682026,2.971535948,1.971535948,2.719935948,2.223135948,2.355199765,2.093627451,2.471535948,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.471535948,2.481143791,2.497156863
9/3/2023 18:43,2.485947712,2.485947712,2.411369281,2.560526144,2.985947712,1.985947712,2.734547712,2.237347712,2.282996366,2.093627451,2.485947712,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.471535948,2.471535948,2.481143791
9/3/2023 18:48,2.484346405,2.484346405,2.409816013,2.558876797,2.984346405,1.984346405,2.733146405,2.235546405,2.354490896,2.093627451,2.484346405,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.485947712,2.471535948,2.471535948
9/3/2023 18:53,2.485947712,2.485947712,2.411369281,2.560526144,2.985947712,1.985947712,2.734947712,2.236947712,2.241159659,2.093627451,2.485947712,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.484346405,2.485947712,2.471535948
9/3/2023 18:57,2.482745098,2.482745098,2.408262745,2.557227451,2.982745098,1.982745098,2.731945098,2.233545098,2.489561792,2.093627451,2.482745098,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.485947712,2.484346405,2.485947712
9/3/2023 19:02,2.492352941,2.492352941,2.417582353,2.567123529,2.992352941,1.992352941,2.741752941,2.242952941,2.338358295,2.093627451,2.492352941,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.482745098,2.485947712,2.484346405
9/3/2023 19:07,2.484346405,2.484346405,2.409816013,2.558876797,2.984346405,1.984346405,2.733946405,2.234746405,2.531103588,2.093627451,2.984346405,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,2.492352941,2.482745098,2.485947712
9/3/2023 19:12,2.489150327,2.489150327,2.414475817,2.563824837,2.989150327,1.989150327,2.738950327,2.239350327,2.177971198,2.093627451,2.489150327,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.484346405,2.492352941,2.482745098
9/3/2023 19:17,2.492352941,2.492352941,2.417582353,2.567123529,2.992352941,1.992352941,2.742352941,2.242352941,2.558528988,2.093627451,2.492352941,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.489150327,2.484346405,2.492352941
9/3/2023 19:21,2.484346405,2.484346405,2.409816013,2.558876797,2.984346405,1.984346405,2.734546405,2.234146405,2.651052198,2.093627451,2.484346405,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.492352941,2.489150327,2.484346405
9/3/2023 19:26,2.476339869,2.476339869,2.402049673,2.550630065,2.976339869,1.976339869,2.726739869,2.225939869,2.077592741,2.093627451,2.476339869,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.484346405,2.492352941,2.489150327
9/3/2023 19:31,2.477941176,2.477941176,2.403602941,2.552279412,2.977941176,1.977941176,2.728541176,2.227341176,2.55275249,2.093627451,2.477941176,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.476339869,2.484346405,2.492352941
9/3/2023 19:36,2.49875817,2.49875817,2.423795425,2.573720915,2.99875817,1.99875817,2.74955817,2.24795817,2.744291968,2.093627451,2.49875817,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.477941176,2.476339869,2.484346405
9/3/2023 19:40,2.492352941,2.492352941,2.417582353,2.567123529,2.992352941,1.992352941,2.743352941,2.241352941,2.250424737,2.093627451,2.492352941,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.49875817,2.477941176,2.476339869
9/3/2023 19:45,2.490751634,2.490751634,2.416029085,2.565474183,2.990751634,1.990751634,2.741951634,2.239551634,2.825266111,2.093627451,2.990751634,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.492352941,2.49875817,2.477941176
9/3/2023 19:50,2.479542484,2.479542484,2.405156209,2.553928758,2.979542484,1.979542484,2.730942484,2.228142484,2.563346286,2.093627451,2.479542484,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.490751634,2.492352941,2.49875817
9/3/2023 19:55,2.503562092,2.503562092,2.428455229,2.578668954,3.003562092,2.003562092,2.755162092,2.251962092,2.36255972,2.093627451,2.503562092,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.479542484,2.490751634,2.492352941
9/3/2023 20:00,2.48754902,2.48754902,2.412922549,2.56217549,2.98754902,1.98754902,2.73934902,2.23574902,2.476395204,2.093627451,2.48754902,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.503562092,2.479542484,2.490751634
9/3/2023 20:04,2.48754902,2.48754902,2.412922549,2.56217549,2.98754902,1.98754902,2.73954902,2.23554902,2.599214402,2.093627451,2.48754902,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.48754902,2.503562092,2.479542484
9/3/2023 20:09,2.481143791,2.481143791,2.406709477,2.555578105,2.981143791,1.981143791,2.733343791,2.228943791,2.496344869,2.093627451,2.481143791,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.48754902,2.48754902,2.503562092
9/3/2023 20:14,2.490751634,2.490751634,2.416029085,2.565474183,2.990751634,1.990751634,2.743151634,2.238351634,2.598502832,2.093627451,2.490751634,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.481143791,2.48754902,2.48754902
9/3/2023 20:19,2.485947712,2.485947712,2.411369281,2.560526144,2.985947712,1.985947712,2.738547712,2.233347712,2.301812994,2.093627451,2.485947712,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.490751634,2.481143791,2.48754902
9/3/2023 20:23,2.490751634,2.490751634,2.416029085,2.565474183,2.990751634,1.990751634,2.743551634,2.237951634,2.524623799,2.093627451,2.990751634,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,2.485947712,2.490751634,2.481143791
9/3/2023 20:28,2.501960784,2.501960784,2.426901961,2.577019608,3.001960784,2.001960784,2.754960784,2.248960784,2.219217885,2.093627451,2.501960784,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.490751634,2.485947712,2.490751634
9/3/2023 20:33,2.473137255,2.473137255,2.398943137,2.547331373,2.973137255,1.973137255,2.726337255,2.219937255,2.450892043,2.093627451,2.473137255,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.501960784,2.490751634,2.485947712
9/3/2023 20:38,2.485947712,2.485947712,2.411369281,2.560526144,2.985947712,1.985947712,2.739347712,2.232547712,2.305166184,2.093627451,2.485947712,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.473137255,2.501960784,2.490751634
9/3/2023 20:43,2.490751634,2.490751634,2.416029085,2.565474183,2.990751634,1.990751634,2.744351634,2.237151634,2.343645645,2.093627451,2.490751634,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.485947712,2.473137255,2.501960784
9/3/2023 20:47,2.471535948,2.471535948,2.397389869,2.545682026,2.971535948,1.971535948,2.725335948,2.217735948,2.718754583,2.093627451,2.471535948,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.490751634,2.485947712,2.473137255
9/3/2023 20:52,2.48754902,2.48754902,2.412922549,2.56217549,2.98754902,1.98754902,2.74154902,2.23354902,2.705811044,2.093627451,2.48754902,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.471535948,2.490751634,2.485947712
9/3/2023 20:57,2.468333333,2.468333333,2.394283333,2.542383333,2.968333333,1.968333333,2.722533333,2.214133333,2.590160958,2.093627451,2.468333333,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.48754902,2.471535948,2.490751634
9/3/2023 21:02,2.453921569,2.453921569,2.380303922,2.527539216,2.953921569,1.953921569,2.708321569,2.199521569,2.235459016,2.093627451,2.953921569,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.468333333,2.48754902,2.471535948
9/3/2023 21:06,2.442712418,2.442712418,2.369431046,2.515993791,2.942712418,1.942712418,2.697312418,2.188112418,2.379430728,2.093627451,2.442712418,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.453921569,2.468333333,2.48754902
9/3/2023 21:11,2.423496732,2.423496732,2.35079183,2.496201634,2.923496732,1.923496732,2.678296732,2.168696732,2.666116272,2.093627451,2.423496732,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.442712418,2.453921569,2.468333333
9/3/2023 21:16,2.433104575,2.433104575,2.360111438,2.506097712,2.933104575,1.933104575,2.688104575,2.178104575,2.461447958,2.093627451,2.433104575,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.423496732,2.442712418,2.453921569
9/3/2023 21:21,2.433104575,2.433104575,2.360111438,2.506097712,2.933104575,1.933104575,2.688304575,2.177904575,2.896970483,2.093627451,2.433104575,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.433104575,2.423496732,2.442712418
9/3/2023 21:26,2.463529412,2.463529412,2.389623529,2.537435294,2.963529412,1.963529412,2.718929412,2.208129412,2.54219298,2.093627451,2.463529412,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.433104575,2.433104575,2.423496732
9/3/2023 21:30,2.473137255,2.473137255,2.398943137,2.547331373,2.973137255,1.973137255,2.728737255,2.217537255,2.511547078,2.093627451,2.473137255,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.463529412,2.433104575,2.433104575
9/3/2023 21:35,2.500359477,2.500359477,2.425348693,2.575370261,3.000359477,2.000359477,2.756159477,2.244559477,2.438536184,2.093627451,2.500359477,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.473137255,2.463529412,2.433104575
9/3/2023 21:40,2.474738562,2.474738562,2.400496405,2.548980719,2.974738562,1.974738562,2.730738562,2.218738562,2.501446743,2.093627451,2.974738562,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,2.500359477,2.473137255,2.463529412
9/3/2023 21:45,2.500359477,2.500359477,2.425348693,2.575370261,3.000359477,2.000359477,2.756559477,2.244159477,2.46986551,2.093627451,2.500359477,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.474738562,2.500359477,2.473137255
9/3/2023 21:50,2.506764706,2.506764706,2.431561765,2.581967647,3.006764706,2.006764706,2.763164706,2.250364706,2.648386441,2.093627451,2.506764706,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.500359477,2.474738562,2.500359477
9/3/2023 21:54,2.493954248,2.493954248,2.419135621,2.568772876,2.993954248,1.993954248,2.750554248,2.237354248,2.685294712,2.093627451,2.493954248,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.506764706,2.500359477,2.474738562
9/3/2023 21:59,2.493954248,2.493954248,2.419135621,2.568772876,2.993954248,1.993954248,2.750754248,2.237154248,2.336756356,2.093627451,2.493954248,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.493954248,2.506764706,2.500359477
9/3/2023 22:04,2.506764706,2.506764706,2.431561765,2.581967647,3.006764706,2.006764706,2.763764706,2.249764706,2.240518115,2.093627451,2.506764706,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.493954248,2.493954248,2.506764706
9/3/2023 22:09,2.495555556,2.495555556,2.420688889,2.570422222,2.995555556,1.995555556,2.752755556,2.238355556,2.128314481,2.093627451,2.495555556,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.506764706,2.493954248,2.493954248
9/3/2023 22:13,2.521176471,2.521176471,2.445541176,2.596811765,3.021176471,2.021176471,2.778576471,2.263776471,2.622774736,2.093627451,2.521176471,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.495555556,2.506764706,2.493954248
9/3/2023 22:18,2.500359477,2.500359477,2.425348693,2.575370261,3.000359477,2.000359477,2.757959477,2.242759477,2.279686156,2.093627451,3.000359477,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.521176471,2.495555556,2.506764706
9/3/2023 22:23,2.53879085,2.53879085,2.462627124,2.614954575,3.03879085,2.03879085,2.79659085,2.28099085,2.108212731,2.093627451,2.53879085,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.500359477,2.521176471,2.495555556
9/3/2023 22:28,2.522777778,2.522777778,2.447094444,2.598461111,3.022777778,2.022777778,2.780777778,2.264777778,2.600493499,2.093627451,2.522777778,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.53879085,2.500359477,2.521176471
9/3/2023 22:33,2.519575163,2.519575163,2.443987908,2.595162418,3.019575163,2.019575163,2.777775163,2.261375163,3.018175067,2.093627451,2.519575163,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.522777778,2.53879085,2.500359477
9/3/2023 22:37,2.525980392,2.525980392,2.45020098,2.601759804,3.025980392,2.025980392,2.784380392,2.267580392,2.52476621,2.093627451,2.525980392,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.519575163,2.522777778,2.53879085
9/3/2023 22:42,2.532385621,2.532385621,2.456414052,2.60835719,3.032385621,2.032385621,2.790985621,2.273785621,2.700083776,2.093627451,2.532385621,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.525980392,2.519575163,2.522777778
9/3/2023 22:47,2.554803922,2.554803922,2.478159804,2.631448039,3.054803922,2.054803922,2.813603922,2.296003922,2.571169793,2.093627451,2.554803922,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.532385621,2.525980392,2.519575163
9/3/2023 22:52,2.551601307,2.551601307,2.475053268,2.628149346,3.051601307,2.051601307,2.810601307,2.292601307,2.531823377,2.093627451,2.551601307,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.554803922,2.532385621,2.525980392
9/3/2023 22:56,2.551601307,2.551601307,2.475053268,2.628149346,3.051601307,2.051601307,2.810801307,2.292401307,2.735416604,2.093627451,3.051601307,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.551601307,2.554803922,2.532385621
9/3/2023 23:01,2.546797386,2.546797386,2.470393464,2.623201307,3.046797386,2.046797386,2.806197386,2.287397386,2.488742477,2.093627451,2.546797386,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.551601307,2.551601307,2.554803922
9/3/2023 23:06,2.537189542,2.537189542,2.461073856,2.613305229,3.037189542,2.037189542,2.796789542,2.277589542,2.590668005,2.093627451,2.537189542,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.546797386,2.551601307,2.551601307
9/3/2023 23:11,2.543594771,2.543594771,2.467286928,2.619902614,3.043594771,2.043594771,2.803394771,2.283794771,2.607934332,2.093627451,2.543594771,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.537189542,2.546797386,2.551601307
9/3/2023 23:16,2.554803922,2.554803922,2.478159804,2.631448039,3.054803922,2.054803922,2.814803922,2.294803922,2.421185831,2.093627451,2.554803922,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.543594771,2.537189542,2.546797386
9/3/2023 23:20,2.545196078,2.545196078,2.468840196,2.621551961,3.045196078,2.045196078,2.805396078,2.284996078,2.743604548,2.093627451,2.545196078,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.554803922,2.543594771,2.537189542
9/3/2023 23:25,2.545196078,2.545196078,2.468840196,2.621551961,3.045196078,2.045196078,2.805596078,2.284796078,2.510204127,2.093627451,2.545196078,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.545196078,2.554803922,2.543594771
9/3/2023 23:30,2.56120915,2.56120915,2.484372876,2.638045425,3.06120915,2.06120915,2.82180915,2.30060915,2.410060118,2.093627451,2.56120915,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.545196078,2.545196078,2.554803922
9/3/2023 23:35,2.558006536,2.558006536,2.48126634,2.634746732,3.058006536,2.058006536,2.818806536,2.297206536,2.665308505,2.093627451,3.058006536,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.56120915,2.545196078,2.545196078
9/3/2023 23:39,2.564411765,2.564411765,2.487479412,2.641344118,3.064411765,2.064411765,2.825411765,2.303411765,2.384718168,2.093627451,2.564411765,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.558006536,2.56120915,2.545196078
9/3/2023 23:44,2.551601307,2.551601307,2.475053268,2.628149346,3.051601307,2.051601307,2.812801307,2.290401307,2.557237539,2.093627451,2.551601307,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.564411765,2.558006536,2.56120915
9/3/2023 23:49,2.551601307,2.551601307,2.475053268,2.628149346,3.051601307,2.051601307,2.813001307,2.290201307,2.549777508,2.093627451,2.551601307,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.551601307,2.564411765,2.558006536
9/3/2023 23:54,2.541993464,2.541993464,2.46573366,2.618253268,3.041993464,2.041993464,2.803593464,2.280393464,2.759172577,2.093627451,2.541993464,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.551601307,2.551601307,2.564411765
9/3/2023 23:59,2.572418301,2.572418301,2.495245752,2.64959085,3.072418301,2.072418301,2.834218301,2.310618301,2.667357947,2.093627451,2.572418301,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.541993464,2.551601307,2.551601307
9/4/2023 0:03,2.55,2.55,2.4735,2.6265,3.05,2.05,2.812,2.288,2.544994608,2.093627451,2.55,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.572418301,2.541993464,2.551601307
9/4/2023 0:08,2.562810458,2.562810458,2.485926144,2.639694771,3.062810458,2.062810458,2.825010458,2.300610458,2.726363717,2.093627451,2.562810458,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.55,2.572418301,2.541993464
9/4/2023 0:13,2.558006536,2.558006536,2.48126634,2.634746732,3.058006536,2.058006536,2.820406536,2.295606536,2.836048046,2.093627451,3.058006536,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.562810458,2.55,2.572418301
9/4/2023 0:18,2.569215686,2.569215686,2.492139216,2.646292157,3.069215686,2.069215686,2.831815686,2.306615686,2.680777748,2.093627451,2.569215686,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.558006536,2.562810458,2.55
9/4/2023 0:23,2.567614379,2.567614379,2.490585948,2.64464281,3.067614379,2.067614379,2.830414379,2.304814379,2.569684903,2.093627451,2.567614379,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.569215686,2.558006536,2.562810458
9/4/2023 0:27,2.554803922,2.554803922,2.478159804,2.631448039,3.054803922,2.054803922,2.817803922,2.291803922,2.292436675,2.093627451,2.554803922,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.567614379,2.569215686,2.558006536
9/4/2023 0:32,2.56120915,2.56120915,2.484372876,2.638045425,3.06120915,2.06120915,2.82440915,2.29800915,2.348186418,2.093627451,2.56120915,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.554803922,2.567614379,2.569215686
9/4/2023 0:37,2.548398693,2.548398693,2.471946732,2.624850654,3.048398693,2.048398693,2.811798693,2.284998693,2.487353752,2.093627451,2.548398693,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.56120915,2.554803922,2.567614379
9/4/2023 0:42,2.577222222,2.577222222,2.499905556,2.654538889,3.077222222,2.077222222,2.840822222,2.313622222,2.455319782,2.093627451,2.577222222,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.548398693,2.56120915,2.554803922
9/4/2023 0:46,2.572418301,2.572418301,2.495245752,2.64959085,3.072418301,2.072418301,2.836218301,2.308618301,2.53502404,2.093627451,2.572418301,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.577222222,2.548398693,2.56120915
9/4/2023 0:51,2.559607843,2.559607843,2.482819608,2.636396078,3.059607843,2.059607843,2.823607843,2.295607843,2.570937828,2.093627451,3.059607843,1,1,1,1,1,0,1,1,0,1,1,2,2,0,4,5,2.572418301,2.577222222,2.548398693
9/4/2023 0:56,2.567614379,2.567614379,2.490585948,2.64464281,3.067614379,2.067614379,2.831814379,2.303414379,2.67355293,2.093627451,2.567614379,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.559607843,2.572418301,2.577222222
9/4/2023 1:01,2.569215686,2.569215686,2.492139216,2.646292157,3.069215686,2.069215686,2.833615686,2.304815686,2.555115931,2.093627451,2.569215686,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.567614379,2.559607843,2.572418301
9/4/2023 1:06,2.577222222,2.577222222,2.499905556,2.654538889,3.077222222,2.077222222,2.841822222,2.312622222,2.674522551,2.093627451,2.577222222,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.569215686,2.567614379,2.559607843
9/4/2023 1:10,2.551601307,2.551601307,2.475053268,2.628149346,3.051601307,2.051601307,2.816401307,2.286801307,2.56449619,2.093627451,2.551601307,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.577222222,2.569215686,2.567614379
9/4/2023 1:15,2.56120915,2.56120915,2.484372876,2.638045425,3.06120915,2.06120915,2.82620915,2.29620915,2.166115837,2.093627451,2.56120915,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.551601307,2.577222222,2.569215686
9/4/2023 1:20,2.575620915,2.575620915,2.498352288,2.652889542,3.075620915,2.075620915,2.840820915,2.310420915,2.387753836,2.093627451,2.575620915,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.56120915,2.551601307,2.577222222
9/4/2023 1:25,2.553202614,2.553202614,2.476606536,2.629798693,3.053202614,2.053202614,2.818602614,2.287802614,2.524385103,2.093627451,2.553202614,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.575620915,2.56120915,2.551601307
9/4/2023 1:29,2.548398693,2.548398693,2.471946732,2.624850654,3.048398693,2.048398693,2.813998693,2.282798693,2.306459744,2.093627451,3.048398693,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.553202614,2.575620915,2.56120915
9/4/2023 1:34,2.533986928,2.533986928,2.45796732,2.610006536,3.033986928,2.033986928,2.799786928,2.268186928,2.653972674,2.093627451,2.533986928,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.548398693,2.553202614,2.575620915
9/4/2023 1:39,2.527581699,2.527581699,2.451754248,2.60340915,3.027581699,2.027581699,2.793581699,2.261581699,2.833731866,2.093627451,2.527581699,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.533986928,2.548398693,2.553202614
9/4/2023 1:44,2.527581699,2.527581699,2.451754248,2.60340915,3.027581699,2.027581699,2.793781699,2.261381699,2.77133407,2.093627451,2.527581699,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.527581699,2.533986928,2.548398693
9/4/2023 1:49,2.551601307,2.551601307,2.475053268,2.628149346,3.051601307,2.051601307,2.818001307,2.285201307,2.508912733,2.093627451,2.551601307,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.527581699,2.527581699,2.533986928
9/4/2023 1:53,2.517973856,2.517973856,2.442434641,2.593513072,3.017973856,2.017973856,2.784573856,2.251373856,2.816119084,2.093627451,2.517973856,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.551601307,2.527581699,2.527581699
9/4/2023 1:58,2.541993464,2.541993464,2.46573366,2.618253268,3.041993464,2.041993464,2.808793464,2.275193464,2.571726955,2.093627451,2.541993464,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.517973856,2.551601307,2.527581699
9/4/2023 2:03,2.533986928,2.533986928,2.45796732,2.610006536,3.033986928,2.033986928,2.800986928,2.266986928,2.466569734,2.093627451,2.533986928,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.541993464,2.517973856,2.551601307
9/4/2023 2:08,2.533986928,2.533986928,2.45796732,2.610006536,3.033986928,2.033986928,2.801186928,2.266786928,2.411306395,2.093627451,3.033986928,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.533986928,2.541993464,2.517973856
9/4/2023 2:12,2.511568627,2.511568627,2.436221569,2.586915686,3.011568627,2.011568627,2.778968627,2.244168627,2.45107469,2.093627451,2.511568627,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.533986928,2.533986928,2.541993464
9/4/2023 2:17,2.532385621,2.532385621,2.456414052,2.60835719,3.032385621,2.032385621,2.799985621,2.264785621,2.454750257,2.093627451,2.532385621,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.511568627,2.533986928,2.533986928
9/4/2023 2:22,2.529183007,2.529183007,2.453307516,2.605058497,3.029183007,2.029183007,2.796983007,2.261383007,2.563266251,2.093627451,2.529183007,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.532385621,2.511568627,2.533986928
9/4/2023 2:27,2.535588235,2.535588235,2.459520588,2.611655882,3.035588235,2.035588235,2.803588235,2.267588235,2.567703032,2.093627451,2.535588235,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.529183007,2.532385621,2.511568627
9/4/2023 2:32,2.525980392,2.525980392,2.45020098,2.601759804,3.025980392,2.025980392,2.794180392,2.257780392,2.526589596,2.093627451,2.525980392,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.535588235,2.529183007,2.532385621
9/4/2023 2:36,2.527581699,2.527581699,2.451754248,2.60340915,3.027581699,2.027581699,2.795981699,2.259181699,2.614969333,2.093627451,2.527581699,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.525980392,2.535588235,2.529183007
9/4/2023 2:41,2.49875817,2.49875817,2.423795425,2.573720915,2.99875817,1.99875817,2.76735817,2.23015817,2.736887425,2.093627451,2.49875817,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.527581699,2.525980392,2.535588235
9/4/2023 2:46,2.503562092,2.503562092,2.428455229,2.578668954,3.003562092,2.003562092,2.772362092,2.234762092,2.693472919,2.093627451,3.003562092,1,1,1,1,1,1,1,1,0,1,1,2,2,3,4,5,2.49875817,2.527581699,2.525980392
9/4/2023 2:51,2.476339869,2.476339869,2.402049673,2.550630065,2.976339869,1.976339869,2.745339869,2.207339869,2.179360276,2.093627451,2.476339869,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.503562092,2.49875817,2.527581699
9/4/2023 2:55,2.500359477,2.500359477,2.425348693,2.575370261,3.000359477,2.000359477,2.769559477,2.231159477,1.98957525,2.093627451,2.500359477,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.476339869,2.503562092,2.49875817
9/4/2023 3:00,2.497156863,2.497156863,2.422242157,2.572071569,2.997156863,1.997156863,2.766556863,2.227756863,2.684020845,2.093627451,2.497156863,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.500359477,2.476339869,2.503562092
9/4/2023 3:05,2.495555556,2.495555556,2.420688889,2.570422222,2.995555556,1.995555556,2.765155556,2.225955556,2.222179816,2.093627451,2.495555556,1,1,1,1,1,1,1,0,0,1,1,2,2,3,4,0,2.497156863,2.500359477,2.476339869
9/4/2023 3:10,2.473137255,2.473137255,2.398943137,2.547331373,2.973137255,1.973137255,2.742937255,2.203337255,2.428184175,2.093627451,2.473137255,1,1,1,1,1,0,1,0,0,1,1,2,2,0,4,0,2.495555556,2.497156863,2.500359477
